severity
7.0375557
5.423613
8.4220085
2.2778237
3.1892173
4.4875355
0.36883625
0.52583224
0.3587578
4.8666153
0.19328718
3.845188
2.2349865
1.7203745
3.1941106
5.824991
4.6422877
5.9851108
4.8876824
7.5651517
1.0937752
0.23445149
4.4012723
0.7447684
1.6823546
1.0652428
1.0440395
1.056071
1.3051227
3.7297728
3.4100614
2.2033274
3.7184951
3.1461923
6.1926045
2.047149
1.0331933
5.309397
1.2760998
3.505022
6.6445007
6.6367545
2.5287776
2.2794895
5.984746
3.9700553
2.4839444
1.0342394
6.9495463
4.2548084
4.809998
1.447004
3.0630035
1.9282016
3.8263643
5.929106
5.4903464
4.2021785
2.3275175
4.2480445
1.4558742
3.6960766
6.483257
4.1685185
5.562526
7.584118
7.5501413
4.353555
6.2821875
1.363468
6.4135203
4.520162
2.3853207
3.8355515
5.6236167
5.9985046
0.5895921
2.0556033
1.739527
5.970653
0.6784082
4.8144717
4.4615064
5.0677176
4.248565
5.8678575
5.6350713
4.796952
3.5569937
7.3548226
5.8665967
3.6963573
3.8838067
2.6070535
4.6260266
1.7910924
8.549355
3.308253
8.2621155
4.268915
1.4558742
6.6273623
4.6856356
3.314351
2.8569224
4.23878
1.4558742
7.7987604
4.180941
5.720516
6.8105974
6.8081098
6.9886107
2.6117632
1.1374773
1.3459222
4.029981
3.640723
3.9309096
2.6130736
4.0159473
2.4334927
7.221094
1.3782773
1.2286997
2.2039747
2.0556033
3.6258302
2.563057
3.5247
0.4835053
1.9502997
0.22789524
4.497235
6.2870927
3.1491358
0.68119556
4.602365
4.3906336
4.305924
2.8010273
2.507376
7.170397
2.7546628
5.3881903
2.6498497
2.148412
4.057568
1.1305356
6.5306106
3.1220322
3.9173195
2.3040462
3.573146
3.257213
3.1408095
3.1220322
4.809998
4.8665648
3.6963573
2.6637285
2.148412
4.057568
0.27247337
1.9502997
0.4835053
2.563057
2.5377536
2.0556033
2.2039747
5.488948
1.3875899
7.5979357
6.1836786
2.9618723
9.758356
4.2548084
5.897273
6.2794824
5.952983
3.7761192
7.579138
6.2794824
7.7482452
6.6479836
2.7624717
6.6479836
6.756495
3.0906339
6.465606
1.6983057
3.9173195
5.743133
8.217061
4.8984275
5.137411
0.3569085
0.7539923
1.4196582
0.10305616
2.4035046
0.10305616
3.0918546
3.2346556
0.45813847
1.6993312
2.7065356
0.10305616
0.4214235
2.7065356
0.98173445
4.4251695
3.0918546
0.10046425
0.10305616
0.10374158
5.5552936
2.0616324
4.376984
0.10310345
4.1203046
1.6993312
0.10318813
0.10310345
0.10305616
2.6166782
3.2609622
0.7539923
3.2346556
0.33623743
0.1036569
3.0918546
3.2346556
0.86799866
0.10046425
0.45813847
5.137411
1.4196582
0.21929571
2.0257316
0.3569085
2.3894477
0.10294604
0.7539923
2.4035046
0.10374158
1.7042856
0.10305616
2.6759596
0.1036569
1.4991391
0.7539923
3.1507874
0.10305616
2.6166782
5.137411
4.1203046
2.6759596
0.98173445
0.10318813
1.6699191
0.8450484
0.43327373
2.4378357
0.10305616
0.98173445
4.8805656
3.1507874
1.4359787
0.10305616
1.4359787
0.10305616
1.7981714
0.86799866
0.65626824
5.5552936
0.10318813
5.137411
0.45813847
0.65626824
0.3569085
1.4196582
0.10294604
0.10305616
0.10294604
4.376984
0.98173445
0.10305616
2.4035046
0.21929571
0.10305616
3.2346556
0.7539923
4.3521466
2.3894477
0.86359686
0.10305616
0.10374158
0.3569085
2.4035046
4.4251695
4.3521466
2.4378357
2.4035046
0.21929571
1.4906445
1.4359787
0.10294604
1.6241325
0.10318813
0.10294604
0.10305616
0.10294604
2.6759596
3.184176
1.4991391
0.8450484
0.10294604
0.33623743
0.10318813
0.86359686
0.10318813
3.2346556
0.10374158
0.10374158
0.10294604
0.10318813
0.10294604
0.7539923
2.0519307
0.10318813
0.50509125
0.86359686
0.65626824
0.98173445
1.4196582
2.6166782
5.5552936
2.0519307
0.45813847
0.10305616
0.10305616
0.10294604
3.2609622
0.10305616
0.10374158
0.10318813
4.3521466
2.0616324
3.2346556
0.7539923
2.4035046
0.65626824
1.6699191
0.3563958
1.4359787
2.4035046
0.10294604
0.10310345
2.0791957
0.5041037
2.0791957
1.7981714
2.0616324
3.0918546
0.10305616
1.1438076
2.0601907
0.10305616
1.7981714
0.45813847
0.98173445
2.0791957
2.4035046
0.10305616
0.3569085
0.43327373
1.7981714
1.6241325
0.80600244
4.4251695
0.65626824
4.8805656
0.10374158
0.8450484
1.7981714
0.80600244
0.8450484
1.4359787
0.10305616
2.6759596
2.4035046
0.65626824
2.0257316
0.80600244
0.98173445
1.4196582
1.4196582
0.10305616
1.7981714
0.10305616
3.0918546
4.3521466
1.4359787
0.10318813
0.7873667
0.4214235
0.3569085
4.376984
1.6699191
0.4214235
0.43327373
2.4035046
0.10318813
0.10305616
2.4378357
3.1507874
1.4359787
0.10318813
1.4906445
4.376984
0.10318813
1.6241325
2.0601907
0.10374158
0.50509125
1.4991391
0.10305616
0.45813847
1.4991391
0.10294604
1.6993312
2.0257316
0.10374158
1.7981714
1.3194466
0.10318813
2.0616324
4.8805656
4.376984
3.2346556
0.65626824
0.98173445
1.3194466
2.7065356
0.10374158
0.86799866
1.4991391
1.6699191
0.10374158
0.10046425
4.4923515
2.4035046
1.4359787
2.4035046
3.0918546
0.1036569
0.10046425
5.5552936
0.6209757
2.0791957
3.2346556
5.137411
0.10318813
0.10310345
0.10310345
5.137411
0.80600244
3.2346556
4.1203046
0.65626824
0.50509125
4.4251695
0.98173445
0.10374158
0.6209757
0.10294604
0.7873667
0.10318813
1.7042856
0.10294604
1.4196582
0.98173445
3.0918546
3.0918546
1.3194466
1.4991391
3.184176
2.4035046
1.7042856
1.1438076
2.6166782
0.7873667
4.4923515
0.98173445
0.33623743
2.0791957
2.0601907
0.3569085
4.376984
0.45813847
0.45813847
0.6209757
3.2609622
0.10305616
2.4035046
0.21929571
1.4359787
1.6699191
0.43327373
0.10374158
0.10374158
0.10305616
4.1203046
0.6209757
0.7539923
2.0791957
4.376984
0.4214235
1.4359787
0.1036569
0.4214235
0.10318813
0.10374158
1.7042856
5.137411
2.4035046
3.184176
2.6166782
1.4906445
2.0519307
2.0519307
0.10305616
2.3894477
0.10294604
1.3194466
0.10294604
1.4991391
0.10294604
3.2346556
2.4378357
4.4923515
0.5041037
0.7873667
2.0257316
0.10305616
3.2346556
2.0791957
0.10294604
2.0791957
0.5041037
2.0616324
0.10318813
3.2609622
5.137411
4.376984
3.184176
0.3569085
0.10294604
4.8805656
0.86799866
1.4196582
0.10294604
1.1438076
0.10046425
1.7981714
0.3569085
2.4035046
0.10374158
1.1438076
2.7065356
0.33623743
2.0257316
1.6699191
0.50509125
1.6699191
0.98173445
3.1507874
0.10318813
0.10294604
1.6241325
1.4991391
0.10305616
1.4359787
4.8805656
2.3894477
1.4359787
0.10294604
3.2346556
0.10318813
0.10305616
1.4196582
0.10294604
2.0601907
4.4923515
1.6993312
0.10305616
0.86799866
0.10294604
0.10305616
0.10305616
0.10305616
1.6699191
0.86359686
1.4991391
0.45813847
1.4906445
0.10305616
0.5041037
3.0918546
4.1203046
0.10374158
6.9100404
0.9118863
1.122947
3.372436
2.9503403
1.6165248
2.9994268
0.9386341
2.4309778
2.3069544
6.4161677
1.5046381
3.6753783
4.0693917
2.8570979
1.0593206
1.6003534
3.372436
4.937568
1.0351301
4.2542205
6.664664
4.817485
2.1278546
2.8863206
3.6914701
2.3281093
5.6748595
4.4339156
2.9994268
4.2255073
4.644158
5.2806287
5.804132
4.937568
4.817485
6.843266
2.5642996
5.9654655
5.473564
0.29275256
0.24855497
1.1671386
2.0885403
7.210542
8.170137
3.9914618
3.1006346
0.8488194
0.53413796
0.7584689
3.767797
1.2380568
2.9755278
4.982783
5.8563337
3.0262082
5.120901
5.683318
3.168801
6.1846337
2.398511
1.2156307
4.388912
9.750058
4.388912
0.7743818
0.5523548
1.157685
2.3577895
2.3500261
2.4422085
4.309835
2.4791212
0.22077629
3.8913496
0.99154043
7.1882935
2.1837661
1.5751431
3.553132
6.6631174
4.6254854
0.23785807
4.2495008
2.329723
4.541174
8.886754
0.47118148
2.6520798
0.06903148
0.26529214
0.27367306
0.5545024
5.4334993
3.2605422
2.6741486
1.138222
4.01712
1.5588399
4.6254854
3.3622804
2.7575557
0.350954
1.3365604
5.4210753
2.6955352
4.710666
0.4941821
5.471357
3.203983
1.5902067
3.3795695
1.1881268
2.2067938
4.467523
1.8404982
3.5040705
1.8801703
1.6041743
1.6180112
4.3415523
1.3789989
3.0732443
0.49782994
8.4431715
1.1243441
3.926686
2.131745
2.0074384
3.0681314
3.1494145
3.0454218
4.5249543
1.2510293
2.459586
6.9423094
4.254742
4.6444983
1.1243441
3.0732443
2.1042173
4.7169747
3.569569
9.039676
3.0494394
1.6097574
2.6741486
1.6926069
1.6047313
4.0693917
0.9386341
4.334591
1.5450196
5.7425323
3.2586126
4.733962
1.3902537
2.8308022
3.788668
5.035002
2.2775836
5.3277497
3.5208242
3.5098562
3.7963123
3.5798726
3.37372
1.9460006
1.9366827
0.6862153
1.267793
4.9110107
1.565601
4.4114985
1.049724
0.9792043
0.28119642
2.5894449
3.8700364
1.4306931
1.8559676
1.5917131
1.2922374
1.9743091
1.4999944
0.44886068
0.54118955
4.2479672
3.3000662
2.2854125
3.4720082
3.2329242
5.9951386
0.46805546
0.8346277
1.3892927
3.6164823
1.4765159
2.1795957
2.6023338
1.5811138
1.0515796
2.2008219
1.4190542
0.8694685
3.7554877
1.7617188
1.7403404
3.8164418
2.3768847
1.1284884
1.7044522
4.1960673
5.316302
2.6023338
1.4857618
5.5652094
2.3651626
1.81132
8.73541
2.7419229
2.011547
3.8824778
1.5609984
1.5904464
2.2004097
1.6061609
3.1640394
0.859247
8.73541
2.051354
2.740266
3.9334388
0.7157829
1.8605555
1.9827143
1.780125
1.7621695
0.50687754
1.2396208
2.8009841
1.2098174
1.0761074
0.50687754
1.7621695
4.718209
5.770794
8.243253
5.7928157
1.7966001
7.6810393
4.425914
3.997595
3.6396728
1.1568568
2.308888
4.1564136
1.6971444
0.43975508
1.7298565
1.407502
3.5960934
5.1537366
2.3630912
1.080556
3.4490006
1.3133218
1.6414683
3.0272467
4.0081406
3.089079
4.0118074
2.0701768
2.1660988
7.4334803
2.208207
3.5017388
0.8483202
3.424274
1.6597251
1.6585371
3.7018511
1.6773992
0.8505935
1.2750583
0.8610828
3.4248939
5.3384547
2.2974222
4.714778
3.3547244
2.9844792
2.5510712
3.0832345
2.7426598
5.3230033
2.715142
3.5540683
0.59544903
8.619236
1.5517492
3.0543616
4.872901
3.17321
4.02994
3.046973
0.99768305
4.570779
5.265073
5.627525
0.88345253
1.4229645
6.56026
4.021728
1.7144516
3.2644305
4.3726006
5.808582
5.784671
3.1954377
3.3520298
3.3603528
5.7925987
2.7738557
0.39814016
2.7907393
3.654935
1.2154783
3.505477
0.9451132
2.4524295
0.21125314
1.2884898
1.1844665
1.6580194
1.0833529
1.4904412
1.3586755
0.5518462
0.25484592
1.0119407
1.572054
0.9443963
2.8511312
1.9703588
0.25746435
1.7858819
3.676194
2.156105
0.3573578
1.0308305
2.8353193
2.5713077
0.27525946
1.298609
2.8805032
3.912089
6.3077583
1.4087269
0.088132404
1.2500101
1.5614038
0.05415021
